ChamberTyp,CoverLevel,InvertDept,NodeRefere,NodeType,SewerUsage,InfCovLev,xcoord,ycoord,zcoord
MH,,,NZ42495003,CH,C,"43830",442520.633,549056.913,45.1294666993054
MH,,,NZ42494002,CH,C,"45650",442450.815,549069.31,46.1904805198394
MH,,,NZ42495011,CH,C,"43600",442512.628,549074.013,44.1167438146822
MH,,,NZ42495008,CH,C,"43440",442509.475,549081.823,43.6422621818205
MH,,,NZ42482404,CH,C,"60990",442278,548413,60.87578125
Null,,,NZ42482416,J,C,"60840",442273.702,548413.422,60.7696818749993
MH,,"1950",NZ42482401,CH,C,"59400",442234.334,548414.918,59.8527987500005
MH,,,NZ42482423,CH,C,"58590",442206.495,548417.36,58.7394649999997
MH,,,NZ42482405,CH,C,"60960",442276,548418,60.72253125
Null,,,NZ42482417,J,C,"60810",442271.353,548418.842,60.5994750625012
MH,,,NZ42481437,CH,C,"58360",442199.954,548423.46,58.4499980000011
MH,,,NZ42482406,CH,C,"60710",442272,548426,60.45928125
Null,,,NZ42482418,J,C,"60450",442267.816,548427.003,60.3431898749993
MH,,"1740",NZ42482403,CH,C,"59880",442260.425,548444.062,59.809988874999
MH,,,NZ42482427,CH,C,"57900",442212.219,548446.329,58.682639124999
MH,,,NZ42482426,CH,S,"58480",442235.644,548449.686,59.1345979999996
MH,,,NZ42482407,CH,C,"59590",442264,548451,59.7408125
Null,,,NZ42482419,J,C,"59340",442259.462,548452.493,59.6071752499996
MH,,"590",NZ42482408,CH,C,"59240",442269,548474,59.3581875
MH,,,NZ42482424,CH,C,"56580",442205.48,548478.101,57.8487559999991
MH,,,NZ42482409,CH,C,"58480",442258,548480,58.9830625
Null,,,NZ42482420,J,C,"58480",442256.027,548481.724,58.9018506249991
MH,,,NZ42483422,CH,C,"60880",442317,548485,60.19871875
MH,,,NZ42482425,CH,S,"56320",442211.519,548487.129,57.7897766250003
MH,,"870",NZ42483419,CH,C,"60670",442305,548488,59.86309375
Null,,,NZ42483432,J,C,"60990",442323.467,548488.689,60.2648558124998
MH,,,NZ42481442,CH,C,"55990",442199.679,548491.094,57.4396091249992
MH,,,NZ42482410,CH,C,"57980",442258,548496,58.6390625
Null,,,NZ42482421,J,C,"57760",442254.137,548497.81,58.5137128749985
MH,,,NZ42483420,CH,C,"60570",442312,548498,59.80478125
MH,,,NZ42483404,CH,C,"60780",442320,548499,59.96365625
MH,,"800",NZ42483513,CH,C,"60150",442304,548501,59.5608125
MH,,"750",NZ42483512,CH,C,"59940",442303,548505,59.4524375
MH,,,NZ42482506,CH,C,"57860",442256,548508,58.3363125
Null,,,NZ42483519,J,C,"60390",442320.903,548508.584,59.7767761874991
Null,,,NZ42482542,J,C,"57680",442252.73,548509.785,58.2247687499989
MH,,,NZ42482505,CH,C,"58080",442267,548514,58.4534375
MH,,,NZ42482501,CH,C,"57500",442252,548516,58.0748125
MH,,,NZ42483511,CH,C,"59860",442315,548519,59.4199241071429
Null,,,NZ42483518,J,C,"59520",442322.347,548520.613,59.4569616562488
MH,,"690",NZ42483509,CH,C,"59320",442304,548523,59.0876830357143
MH,,,NZ42483510,CH,C,"58820",442317,548530,59.2275669642857
Null,,,NZ42483517,J,C,"58820",442323.684,548531.753,58.756034312498
MH,,"660",NZ42483507,CH,C,"58820",442306,548534,58.8953258928571
MH,,,NZ42482507,CH,C,"57250",442260,548538,57.7802723214286
Null,,,NZ42482543,J,C,"56950",442254.08,548539.453,57.6165478392865
MH,,"610",NZ42482508,CH,C,"57320",442271,548541,57.9616383928571
MH,,,NZ42483508,CH,C,"58120",442319,548542,58.479984375
Null,,,NZ42483516,J,C,"58120",442325.141,548543.892,57.9922436562502
MH,,,NZ42482550,CH,S,"55780",442219.212,548546.744,56.6795405714297
MH,,"610",NZ42483506,CH,C,"57790",442308,548547,58.6598616071429
MH,,,NZ42482510,CH,C,"56950",442262.271,548548.484,57.6050980267847
