UpDepth,DownDepth,DownNode,UpNode,FlowType,Height,Width,Material,ReviewAge,ReviewDiam,ReviewDept,YearLaidBa,SewerUsage,InfCovLev,ID,length,straightdis,sinuosity
,,NZ28439413,NZ28439412,GRV,"150",,VC,"1965","150","1.50",,F,,STE-S340515,35.0332529177701,35.0332529177701,1
,,NZ28439412,NZ29430401,GRV,"150",,VC,"1965","150","1.50",,F,,STE-S203026,26.6892385241953,26.6892385241953,1
,"800",NZ28428907,NZ28428908,GRV,"225",,Z,"1995","225","0.80",,C,,STE-S202971,45.6207189772366,45.6207189772366,1
,,NZ28428907,NZ28428914,GRV,"300",,Z,"1965","300","2.70",,C,,STE-S188030,20.5644482542072,20.5644482542072,1
,,NZ28428914,NZ28428913,GRV,"300",,VC,"1925","300","2.00",,S,,STE-S316663,2.66659126979287,2.66659126979287,1
,,NZ28428914,NZ28428905,GRV,"300",,Z,"1965","300","2.70",,C,,STE-S316662,11.4097355359765,11.4097355359765,1
,,NZ28428913,NZ28428911,GRV,"1500",,CO,"1995","1200","2.40",,S,,STE-S316648,50.12380553193,50.12380553193,1
,,NZ28428908,NZ28428909,GRV,"225",,Z,"1995","225","1.20",,C,,STE-S188031,29.7405447159261,29.7405447159261,1
,,NZ28438008,NZ28439005,GRV,,,Z,"1945","225","1.40",,C,,STE-S203589,73.6698717251496,73.6698717251496,1
,,NZ28428905,NZ28429912,GRV,,,Z,"1995","300","2.70",,C,,STE-S188028,46.2262182099769,46.2262182099769,1
,,NZ28429911,NZ28428912,GRV,"225",,VC,"1995","225","1.60",,S,,STE-S316646,27.7198464101627,27.7198464101627,1
,,NZ28438005,NZ28439001,GRV,"375",,CI,"1945","450","1.80",,C,,STE-S188656,54.4541091195146,54.4541091195146,1
"2600",,NZ28428911,NZ28429911,GRV,"450",,CO,"1995","450","2.60",,S,,STE-S316647,5.71008309921745,5.71008309921745,1
,,NZ28429910,NZ28428910,GRV,"300",,VC,"1995","300","1.60",,S,,STE-S316655,23.5642684163965,23.5642684163965,1
,,NZ28429911,NZ28429910,GRV,"450",,CO,"1995","450","2.00",,S,,STE-S316654,6.8618243201,6.8618243201,1
,,NZ28429912,NZ28429913,GRV,,,Z,"1995","450","2.70",,C,,STE-S1258976,59.9070817600064,59.9070817600064,1
,,NZ28429910,NZ28429908,GRV,"450",,CO,"1995","450","2.40",,S,,STE-S316653,26.1589942084734,26.1589942084734,1
,,NZ28439005,NZ28429902,GRV,,,Z,"1945","150","1.50",,C,,STE-S188068,69.9714227381436,69.9714227381436,1
,,NZ28429908,NZ28429909,GRV,"450",,CO,"1995","450","1.70",,S,,STE-S316652,10.6144550966995,10.6144550966995,1
,,NZ28429909,NZ28429907,GRV,"450",,CO,"1995","450","1.60",,S,,STE-S316651,23.8023128498572,23.8023128498572,1
,,NZ28439001,NZ28439003,GRV,"225",,Z,"1945","225","1.40",,C,,STE-S188675,8.5,8.5,1
,"2220",NZ28439003,NZ28439002,GRV,"225",,Z,"1945","225","2.30",,C,,STE-S203609,26.8248377814342,26.8248377814342,1
,,NZ28429913,NZ28429901,GRV,,,Z,"1995","450","2.70",,C,,STE-S320177,30.6781650853017,30.6781650853017,1
,,NZ28429907,NZ28429906,GRV,"450",,CO,"1995","450","2.00",,S,,STE-S316650,13.8577002781278,13.8577002781278,1
"2000",,NZ28429905,NZ28429903,GRV,"225",,VC,"1995","225","2.00",,S,,STE-S316657,43.0646490871992,43.0646490871992,1
,"2000",NZ28429906,NZ28429905,GRV,"450",,CO,"1995","450","2.00",,S,,STE-S316649,20.871278111327,20.871278111327,1
,,NZ28429902,NZ29430003,GRV,,,Z,"1945","150","1.20",,C,,STE-S203001,45.2216762183801,45.2216762183801,1
"1870",,NZ28439002,NZ28439004,GRV,"150",,Z,"1945","225","1.80",,C,,STE-S188676,32.2546009741576,32.2546009741576,1
"2180",,NZ28439002,NZ28439006,GRV,"225",,Z,"1945","225","2.20",,C,,STE-S203608,15.2699352323394,15.2699352323394,1
,,NZ28439006,NZ29430002,GRV,"150",,Z,"1945","150","2.00",,C,,STE-S203435,19.4164878389476,19.4164878389476,1
,,NZ28439006,NZ29430003,GRV,"225",,Z,"1945","225","1.20",,C,,STE-S188501,11.8848643240047,11.8848643240047,1
"2000",,NZ28429905,NZ29420906,GRV,"450",,CO,"1995","450","2.00",,S,,STE-S316659,26.6256731933394,26.6256731933394,1
,,NZ29420906,NZ29420907,GRV,"225",,VC,"1995","225","1.60",,S,,STE-S316661,22.5407931093935,22.5407931093935,1
,,NZ28437701,NZ28438701,GRV,,,Z,"1965","225","1.90",,F,,STE-S188070,77.1637024124729,77.1637024124729,1
,"1000",NZ28438701,NZ28439612,GRV,"225",,Z,"1965","225","1.00",,F,,STE-S203018,107.513960910274,107.026646896928,1.00455320266004
"2030","2700",NZ28438510,NZ28438504,GRV,"450",,CO,"1965","450","2.70",,S,,STE-S203015,21.1117720005398,21.1117720005398,1
,"2050",NZ28438603,NZ28438510,GRV,"450",,Z,"1965","450","2.00",,S,,STE-S203017,84.4521784740131,84.4521784740131,1
"1210","1640",NZ28438502,NZ28438511,GRV,"150",,VC,"1965","150","1.60",,F,,STE-S188072,76.6808485738269,76.6808485738269,1
,,NZ28438604,NZ28439606,GRV,"450",,CO,"1965","450","3.10",,S,,STE-S188078,66.3206746120895,66.3206746120895,1
,"1810",NZ28438512,NZ28438507,GRV,"150",,VC,"1955","150","1.80",,F,,STE-S203012,21.0572435280611,21.0572435280611,1
,,NZ28438503,NZ28438512,GRV,"150",,VC,"1955","150","1.80",,F,,STE-S1303427,21.9348080683792,21.9348080683792,1
"1340",,NZ28438502,NZ28438503,GRV,"150",,VC,"1965","150","1.30",,F,,STE-S203011,18.8281908318923,18.8281908318923,1
"1570","1350",NZ28438501,NZ28438502,GRV,"150",,VC,"1965","150","1.40",,F,,STE-S203010,9.40709285591659,9.40709285591659,1
,"1650",NZ28439609,NZ28438602,GRV,"150",,Z,"1965","150","1.60",,F,,STE-S188084,20.1057325406912,20.1057325406912,1
"1600","1580",NZ28438602,NZ28438501,GRV,"150",,VC,"1965","150","1.60",,F,,STE-S188077,16.3594494100847,16.3594494100847,1
,,NZ28438501,NZ28439502,GRV,,,Z,"1965","150","1.50",,F,,STE-S188071,24.132877511852,24.132877511852,1
"990","5050",NZ28439612,NZ28439604,GRV,"225",,VC,"1965","225","5.00",,F,,STE-S203016,55.4218392423157,55.4218392423157,1
,,NZ28439607,NZ28439609,GRV,"150",,Z,"1965","150","1.20",,F,,STE-S188083,15.2649178511384,15.2649178511384,1
,,NZ28439606,NZ28439501,GRV,"225",,Z,"1965","225","1.60",,S,,STE-S203022,55.9643054544799,55.9643054544799,1
,,NZ28439606,NZ28439611,GRV,"375",,CO,"1965","375","2.40",,S,,STE-S340675,37.9352443118662,37.9352443118662,1
,,NZ28439605,NZ28439607,GRV,"150",,Z,"1965","150","1.60",,F,,STE-S188081,5.49673694114705,5.49673694114705,1
,,NZ28439605,NZ28439608,GRV,"150",,Z,"1965","150","1.80",,F,,STE-S203021,11.6240154852027,11.6240154852027,1
"3630",,NZ28439604,NZ28439605,GRV,,,Z,"1965","150","3.60",,F,,STE-S203020,27.1799178806006,27.1799178806006,1
,,NZ28439501,NZ28439504,GRV,"150",,Z,"1965","150","1.60",,S,,STE-S188079,46.3802587853983,46.3802587853983,1
,"960",NZ28439608,NZ28439603,GRV,"150",,Z,"1965","150","1.00",,F,,STE-S203023,59.7539313602414,59.7539313602414,1
"4960","2380",NZ28439604,NZ29430603,GRV,"225",,VC,"1965","225","2.40",,F,,STE-S188080,82.6766925801846,82.6766925801846,1
,,NZ28439501,NZ28439610,GRV,"225",,Z,"1965","225","1.60",,S,,STE-S203019,65.9086173501067,65.9086173501067,1
,,NZ28439611,NZ28439602,GRV,"375",,CO,"1965","375","2.40",,S,,STE-S188082,48.3880012503057,48.3880012503057,1
,"660",NZ29430605,NZ28439503,GRV,,,Z,"1965","150","0.70",,F,,STE-S188091,75.9555769776188,75.9555769776188,1
,,NZ28439503,NZ28439507,GRV,,,Z,"1965","150","0.70",,F,,STE-S187766,54.0580071127111,54.0580071127111,1
,,NZ28439602,NZ29430601,GRV,,,Z,"1965","375","1.70",,S,,STE-S203029,89.0362650890176,89.0362650890176,1
"930",,NZ28439603,NZ29430606,GRV,,,Z,"1965","150","0.90",,F,,STE-S188090,51.3454475196964,51.3454475196964,1
,,NZ29430506,NZ29430507,GRV,,,Z,"1965","150","1.60",,S,,STE-S203145,47.5924351236877,47.5924351236877,1
,,NZ29430603,NZ29430607,GRV,"150",,VC,"1965","150","1.80",,F,,STE-S340673,39.7976832742534,39.7976832742534,1
,"2200",NZ28437007,NZ28437008,GRV,"500",,Z,"1945","450","2.20",,C,,STE-S188636,66.5302757021228,66.5302757021228,1
,,NZ28437007,NZ28437017,GRV,,,Z,"1955","150","2.30",,C,,STE-S203568,24.6221445044903,24.6221445044903,1
"1440",,NZ28427902,NZ28427905,GRV,"150",,VC,"1945","150","1.40",,F,,STE-S188021,33.8454667274368,33.8454667274368,1
,,NZ28437017,NZ28437005,GRV,,,Z,"1955","150","2.00",,C,,STE-S203573,39.195025194532,39.195025194532,1
,,NZ28437016,NZ28437015,GRV,"225",,Z,"1955","225","1.10",,C,,STE-S188640,9.43398184017937,9.4339811320566,1.00000007506086
"1880","1610",NZ28437008,NZ28427902,GRV,"225",,VC,"1945","225","1.60",,F,,STE-S203005,78.6307069598425,78.6307069598425,1
"2190",,NZ28437008,NZ28427904,GRV,"500",,CI,"1945","225","2.20",,C,,STE-S203006,42.0899226062678,42.0899226062678,1
"1580",,NZ28427902,NZ28427907,GRV,"150",,VC,"1945","225","1.40",,F,,STE-S202961,26.762777284827,26.762777284827,1
,,NZ28437015,NZ28437014,GRV,"225",,Z,"1955","225","2.20",,C,,STE-S203572,7.21110307136854,7.21110255092798,1.00000007217212
,,NZ28437014,NZ28437004,GRV,"225",,Z,"1955","225","3.60",,C,,STE-S188639,10.735455582696,10.7354552767919,1.00000002849475
,,NZ28437004,NZ28437012,GRV,"150",,Z,"1955","150","4.70",,C,,STE-S203567,5.02493834238985,5.02493781056044,1.00000010583801
,,NZ28437012,NZ28437011,GRV,"150",,Z,"1955","150","3.00",,C,,STE-S203571,5,5,1
,,NZ28437011,NZ28437010,GRV,"150",,Z,"1955","150","2.90",,C,,STE-S188638,10,10,1
,,NZ28437010,NZ28437009,GRV,"150",,Z,"1955","150","0.60",,C,,STE-S203570,7,7,1
,,NZ28427904,NZ28428906,GRV,,,Z,"1945","225","2.70",,C,,STE-S202962,7.15891053163818,7.15891053163818,1
,,NZ28437009,NZ28438001,GRV,"150",,Z,"1955","150","1.80",,C,,STE-S188637,8.03066060220823,8.03066030906818,1.00000003650261
,,NZ28427904,NZ28438010,GRV,,,Z,"1945","225","0.60",,C,,STE-S188060,17.066048165876,17.066048165876,1
,,NZ28428906,NZ28427906,GRV,,,Z,"1945","150","1.80",,F,,STE-S202970,22.9455878111675,22.9455878111675,1
,,NZ28427906,NZ28428901,GRV,,,Z,"1945","150","1.80",,F,,STE-S188022,61.0081961706786,61.0081961706786,1
,"2000",NZ28428906,NZ28428907,GRV,,,Z,"1925","300","2.00",,C,,STE-S202969,29.0043100245464,29.0043100245464,1
,,NZ28428906,NZ28428903,GRV,,,Z,"1875","300","2.90",,C,,STE-S188029,33.1209903233584,33.1209903233584,1
,,NZ28438001,NZ28438012,GRV,"150",,Z,"1955","150","1.40",,C,,STE-S203586,13.2934385661066,13.2934384190636,1.00000001106133
,,NZ28438001,NZ28438011,GRV,"150",,VC,"1955","150","0.80",,C,,STE-S188653,9.53123231961389,9.5312320819611,1.00000002493411
,,NZ28438010,NZ28438009,GRV,,,Z,"1945","225","1.80",,C,,STE-S203590,17.0293863659264,17.0293863659264,1
,,NZ28438012,NZ28438013,GRV,"150",,Z,"1955","150","1.40",,C,,STE-S203591,7.8262380089994,7.82623792124926,1.0000000112123
,,NZ28438013,NZ28438014,GRV,"150",,Z,"1955","150","1.50",,C,,STE-S188659,5.59017004919313,5.59016994374947,1.00000001886233
,,NZ28438011,NZ28438002,GRV,"100",,VC,"1955","100","1.40",,C,,STE-S188658,4.50914971642892,4.50914947638509,1.00000005323484
,,NZ28438002,NZ28438017,GRV,,,Z,"1955","150","1.50",,C,,STE-S188654,9.65807139557153,9.65807128779091,1.00000001115964
,,NZ28428903,NZ28428902,GRV,,,Z,"1875","300","2.70",,C,,STE-S202968,62.3107133645571,62.3107133645571,1
,,NZ28438017,NZ28438018,GRV,,,Z,"1955","150","1.20",,C,,STE-S203593,21.4767316812255,21.4767315949145,1.00000000401881
,,NZ28438009,NZ28438008,GRV,,,Z,"1945","225","1.40",,C,,STE-S188657,58.8302643203309,58.8302643203309,1
"1040",,NZ28427713,NZ28427601,GRV,,,Z,"1975","150","1.20",,F,,STE-S188014,14.9288962171122,14.9288961414079,1.00000000507099
"1340","1250",NZ28427702,NZ28427606,GRV,"150",,VC,"1925","150","1.20",,C,,STE-S202949,24.6939841719093,24.6939839839991,1.00000000760955
,"620",NZ28429602,NZ28429723,GRV,"150",,VC,"1965","150","0.60",,F,,STE-S202973,8.61674793643258,8.61674793643258,1
"1140","1150",NZ28427713,NZ28427608,GRV,"150",,VC,"1975","150","1.20",,F,,STE-S202954,10.1726514244895,10.1726512277309,1.00000001934192
"1770","1200",NZ28428701,NZ28428704,GRV,"225",,VC,"1925","225","1.20",01-01-1935,C,,STE-S202965,27.4932032509496,27.4932032509496,1
"2320","2500",NZ28428701,NZ28428702,GRV,"225",,VC,"1925","225","2.50",,C,,STE-S188024,19.6740995473916,19.6740995473916,1
"820","860",NZ28427703,NZ28427706,GRV,"150",,VC,"1975","150","0.90",,S,,STE-S188010,8.46277579955558,8.46277554940555,1.00000002955886
"600","540",NZ28429723,NZ28429722,GRV,"100",,VC,"1965","100","0.50",,F,,STE-S188049,4.92226421478972,4.92226421478972,1
"1020","1150",NZ28427704,NZ28427713,GRV,"150",,VC,"1975","150","1.20",,F,,STE-S202951,7.71884172616871,7.71884142859812,1.0000000385512
"2490",,NZ28428702,NZ28427720,GRV,"225",,Z,"1945","225","2.50",,C,,STE-S188025,21.2224337200169,21.2224337200169,1
"1020","840",NZ28427701,NZ28427703,GRV,"150",,VC,"1975","150","0.80",,S,,STE-S188008,16.8085669538301,16.8085666253815,1.00000001954055
"1290","1120",NZ28427705,NZ28427704,GRV,"150",,VC,"1975","150","1.10",,F,,STE-S188011,8.31778165703166,8.31778125465783,1.00000004837514
"1150","1050",NZ28427702,NZ28427701,GRV,"150",,VC,"1975","150","1.00",,S,,STE-S202950,5.2294597204998,5.22945886303164,1.00000016396881
,"2420",NZ28427720,NZ28427711,GRV,"225",,Z,"1945","225","2.60",,C,,STE-S188018,2.27150742897007,2.27150742897007,1
,"1390",NZ28427720,NZ28427717,GRV,"225",,VC,"1945","225","1.40",01-01-1935,C,,STE-S202958,41.9979323895676,41.9979323895676,1
"930","780",NZ28429720,NZ28429721,GRV,"100",,VC,"1965","100","0.80",,F,,STE-S202987,7.79639333276553,7.79639333276553,1
"1290","1320",NZ28427702,NZ28427705,GRV,"150",,VC,"1975","150","1.30",,F,,STE-S188009,7.60564989679248,7.60564961063153,1.00000003762479
"2420",,NZ28427711,NZ28427712,GRV,"225",,Z,"1945","225","2.70",,C,,STE-S188013,49.3878815795641,49.3878813070714,1.0000000055174
"1630","1380",NZ28427710,NZ28427702,GRV,"225",,Z,"1925","225","1.40",,C,,STE-S202953,17.2092142610899,17.2092141889135,1.00000000419405
"1090","940",NZ28429719,NZ28429720,GRV,"100",,VC,"1965","100","0.90",,F,,STE-S188048,4.91126307588086,4.91126307588086,1
"1200","1020",NZ28428704,NZ28428703,GRV,"225",,VC,"1925","225","1.00",01-01-1935,C,,STE-S202966,56.3047657841426,56.3047657841426,1
"1360","1120",NZ28429716,NZ28429719,GRV,"150",,VC,"1965","150","1.10",,F,,STE-S188047,22.2074618315443,22.2074618315443,1
"1260","1030",NZ28429716,NZ28429717,GRV,"100",,VC,"1965","100","1.00",,F,,STE-S202986,9.73645423147661,9.73645423147661,1
,"1630",NZ28427721,NZ28427710,GRV,"225",,Z,"1925","225","2.60",,C,,STE-S187999,46.4096028532578,46.4096028532578,1
"1390","1140",NZ28427717,NZ28427716,GRV,"225",,VC,"1945","225","1.10",01-01-1935,C,,STE-S188016,22.0516424104835,22.0516424104835,1
,,NZ28429704,NZ28429703,GRV,,,Z,"1965","150","1.50",,F,,STE-S188039,6.73145600891813,6.73145600891813,1
,,NZ28429709,NZ28429708,GRV,,,Z,"1965","150","1.80",,F,,STE-S202980,13,13,1
,,NZ28429705,NZ28429704,GRV,,,Z,"1965","150","1.50",,F,,STE-S202978,8.86002257333467,8.86002257333467,1
,,NZ28429708,NZ28429707,GRV,,,Z,"1965","150","1.80",,F,,STE-S188041,10.770329614269,10.770329614269,1
,,NZ28429706,NZ28429705,GRV,,,Z,"1965","150","1.60",,F,,STE-S188040,6.67083203206317,6.67083203206317,1
,,NZ28429707,NZ28429706,GRV,,,Z,"1965","150","1.60",,F,,STE-S202979,8.5,8.5,1
,,NZ28437102,NZ28437103,GRV,"150",,CI,"1945","225","2.00",,C,,STE-S188616,43.6672840121873,43.6672840121873,1
,,NZ28437102,NZ28437001,GRV,"150",,Z,"1945","150","2.00",,C,,STE-S203576,47.0106370941726,47.0106370941726,1
,,NZ28437003,NZ28437007,GRV,,,Z,"1945","450","2.70",,C,,STE-S188634,31.196954979613,31.196954979613,1
"1370","1000",NZ28437201,NZ28437204,GRV,"100",,Z,"1945","100","1.00",,C,,STE-S203578,82.9968937310423,82.9968937310423,1
"1600","1280",NZ28437201,NZ28437101,GRV,"375",,CI,"1945","450","1.70",,C,,STE-S188645,85.5855205335459,85.5855205335459,1
,,NZ28437017,NZ28437006,GRV,,,Z,"1925","450","1.70",,C,,STE-S188641,24.9951145826334,24.9951145826334,1
,,NZ28437006,NZ28437002,GRV,"225",,VC,"1955","225","1.50",,C,,STE-S188635,13.3627430371467,13.3627428696009,1.00000001253828
,,NZ28437002,NZ28437020,GRV,"225",,Z,"1955","225","2.70",,C,,STE-S203566,6.72180885721086,6.721808387642,1.00000006985752
,,NZ28437020,NZ28437018,GRV,"225",,Z,"1955","225","1.90",,C,,STE-S203575,6.80073612991057,6.80073525436772,1.00000012874238
,,NZ28437018,NZ28437019,GRV,"225",,Z,"1955","225","2.40",,C,,STE-S203574,8.06225809552589,8.06225774829855,1.00000004306825
"1280","1180",NZ28437101,NZ28437105,GRV,"400",,CI,"1945","450","1.20",,C,,STE-S188643,15.4049244723657,15.4049244723657,1
,,NZ28437019,NZ28437016,GRV,"225",,Z,"1955","225","2.00",,C,,STE-S188642,6.70820429469648,6.70820393249937,1.00000005399316
"1140",,NZ28437105,NZ28437104,GRV,"400",,CI,"1945","450","1.20",,C,,STE-S203577,30.1197114362633,30.1197114362633,1
,"1910",NZ28437104,NZ28438105,GRV,"400",,CI,"1945","450","1.90",,C,,STE-S188644,52.9195731275021,52.9195731275021,1
"980","1310",NZ28437204,NZ28438202,GRV,"150",,VC,"1945","150","1.30",,C,,STE-S203580,35.4023812193604,35.4023812193604,1
,,NZ28438014,NZ28438015,GRV,"150",,Z,"1955","150","1.20",,C,,STE-S203592,8.73212478412346,8.73212459828649,1.00000002128199
"1220",,NZ28438202,NZ28438102,GRV,,,Z,"1945","150","1.20",,C,,STE-S188663,66.5444176245958,66.5444176245958,1
,,NZ28438015,NZ28438016,GRV,"150",,Z,"1955","150","2.00",,C,,STE-S188660,7.8262380089994,7.82623792124926,1.0000000112123
"1300","1190",NZ28438202,NZ28438201,GRV,"150",,VC,"1945","150","1.20",,C,,STE-S203595,68.1307530928343,68.1307530928343,1
,,NZ28438018,NZ28438007,GRV,,,Z,"1955","150","2.00",,C,,STE-S188661,21.9146070008111,21.9146070008111,1
"1900","1960",NZ28438105,NZ28438003,GRV,"400",,CI,"1945","450","2.00",,C,,STE-S203594,38.0842532420188,38.0842532420188,1
"1330","1780",NZ28438203,NZ28439203,GRV,"225",,Z,"1945","225","1.60",,C,,STE-S203596,82.2782068897824,82.2782068897824,1
"1160","1090",NZ28438201,NZ28438101,GRV,"150",,VC,"1945","225","1.10",,C,,STE-S188662,87.7268487978452,87.7268487978452,1
"1950","2150",NZ28438003,NZ28438004,GRV,"375",,CI,"1945","450","2.10",,C,,STE-S203587,8.99123445359468,8.99123445359468,1
"1740",,NZ28438003,NZ28439201,GRV,,,Z,"1945","150","1.70",,C,,STE-S188655,153.495840647271,153.495840647271,1
"2150",,NZ28438004,NZ28438005,GRV,"375",,CI,"1945","450","2.20",,C,,STE-S203588,26.6270539113887,26.6270539113887,1
"1750","1800",NZ28439203,NZ28439201,GRV,"225",,CI,"1945","225","1.80",,C,,STE-S203610,13.6004668302052,13.6004668302052,1
"1740","1430",NZ28439201,NZ28439202,GRV,"150",,VC,"1945","150","1.60",,C,,STE-S188677,28.9755873279906,28.9755873279906,1
,,NZ28439204,NZ29430103,GRV,,,Z,"1945","150","1.60",,F,,STE-S188502,150.296373875087,150.296373875087,1
,,NZ28439001,NZ29430101,GRV,,,Z,"1945","150","2.00",,C,,STE-S203436,108.94280714671,108.94280714671,1
,"1290",NZ28439004,NZ29430001,GRV,"150",,VC,"1945","150","1.30",,C,,STE-S188500,31.8704181491085,31.8704181491085,1
,,NZ28437403,NZ28436401,GRV,,,Z,"1965","150","1.90",,S,,STE-S188652,103.059448863265,103.059448863265,1
"2520",,NZ28437205,NZ28437202,GRV,,,Z,"1945","225","2.50",,C,,STE-S203581,26.8160240154684,26.8160240154684,1
,"700",NZ28437404,NZ28437308,GRV,"150",,Z,"1945","150","0.70",,F,,STE-S203585,47.4236228055175,47.4236228055175,1
,,NZ28437402,NZ28437401,GRV,,,Z,"1965","150","1.60",,F,,STE-S188651,65.7647321898295,65.7647321898295,1
,,NZ28437202,NZ28437203,GRV,,,Z,"1945","225","0.60",,C,,STE-S188646,18.0277563773199,18.0277563773199,1
,"1380",NZ28437202,NZ28438203,GRV,"225",,Z,"1965","225","1.40",,C,,STE-S203579,122.362771871212,122.362771871212,1
,,NZ28437203,NZ28438204,GRV,,,Z,"1945","225","1.80",,C,,STE-S188647,116.538620208067,116.538620208067,1
,,NZ28437307,NZ28437303,GRV,,,Z,"1955","150","1.60",,S,,STE-S203582,54.8292804986533,54.8292804986533,1
,"1000",NZ28437402,NZ28437404,GRV,,,Z,"1955","150","1.00",,F,,STE-S203584,52.4785670536077,52.4785670536077,1
,,NZ28437306,NZ28437302,GRV,,,Z,"1955","150","1.50",,F,,STE-S188649,48.7544869729956,48.7544869729956,1
,,NZ28437307,NZ28437305,GRV,,,Z,"1955","150","1.60",,S,,STE-S188650,31.8001572323157,31.8001572323157,1
,,NZ28438407,NZ28437307,GRV,,,Z,"1955","150","1.60",,S,,STE-S203605,90.0347155268455,90.0347155268455,1
"2350",,NZ28438504,NZ28437403,GRV,,,Z,"1965","450","2.40",,S,,STE-S203024,68.4249132187406,68.4249132187406,1
,,NZ28438401,NZ28437306,GRV,,,Z,"1955","150","1.50",,F,,STE-S203601,72.6704891960967,72.6704891960967,1
,,NZ28438506,NZ28437402,GRV,,,Z,"1965","150","1.80",,F,,STE-S203025,66.7420562164588,66.7420562164588,1
,,NZ28438401,NZ28438404,GRV,,,Z,"1955","150","1.60",,F,,STE-S188668,44.0454310910905,44.0454310910905,1
,,NZ28438402,NZ28438401,GRV,,,Z,"1955","150","1.60",,F,,STE-S188669,15.9138304628395,15.9138304628395,1
"2690","2800",NZ28438504,NZ28438509,GRV,,,Z,"1965","225","2.80",,S,,STE-S188073,47.6264340151433,47.6264340151433,1
,,NZ28438310,NZ28438309,GRV,,,Z,"1935","150","1.50",,F,,STE-S188667,19.4164878389476,19.4164878389476,1
,,NZ28438509,NZ28438408,GRV,,,Z,"1955","225","1.60",,S,,STE-S188087,57.5379420208945,57.5379420208945,1
,,NZ28438408,NZ28438407,GRV,,,Z,"1955","300","2.00",,S,,STE-S188673,8.06225774829855,8.06225774829855,1
,,NZ28438407,NZ28438405,GRV,,,Z,"1955","225","2.00",,S,,STE-S188672,56.7274184147313,56.7274184147313,1
"1600",,NZ28438511,NZ28438506,GRV,,,Z,"1965","150","1.60",,F,,STE-S188076,20.2153293319497,20.2153293319497,1
,,NZ28438306,NZ28438307,GRV,,,Z,"1935","150","1.60",,S,,STE-S188666,27.0185121722126,27.0185121722126,1
"1760",,NZ28438507,NZ28438402,GRV,,,Z,"1955","150","1.80",,F,,STE-S188086,80.6634613688436,80.6634613688436,1
,,NZ28438402,NZ28438403,GRV,,,Z,"1955","150","1.50",,F,,STE-S188614,36.4314424638937,36.4314424638937,1
,,NZ28438404,NZ28438310,GRV,,,Z,"1955","150","1.50",,F,,STE-S188670,38.0131556174964,38.0131556174964,1
,,NZ28438310,NZ28438308,GRV,,,Z,"1935","150","1.50",,F,,STE-S203600,13.4536240470737,13.4536240470737,1
,,NZ28438305,NZ28438304,GRV,,,Z,"1935","150","1.60",,S,,STE-S203598,19.704060495238,19.704060495238,1
,,NZ28438306,NZ28438305,GRV,,,Z,"1935","150","1.60",,S,,STE-S203599,12.8160056179763,12.8160056179763,1
,,NZ28438405,NZ28438306,GRV,,,Z,"1955","225","1.90",,S,,STE-S188671,31.7056777249754,31.7056777249754,1
,,NZ28429402,NZ28429401,GRV,,,Z,"1935","150","2.00",,C,,STE-S326702,9.06832388041896,9.06832388041896,1
,,NZ28429508,NZ28429402,GRV,"450",,CO,"1935","450","1.20",,C,,STE-S326700,51.5309812055126,51.5309812055126,1
,,NZ28429505,NZ28429506,GRV,"450",,CO,"1935","450","2.40",,O,,STE-S326698,42.2583305239971,41.8534981094553,1.00967260642069
,,NZ28429502,NZ28429506,GRV,"225",,VC,"1935","225","3.00",,C,,STE-S326697,16.7720902692542,16.7720902692542,1
"1470",,NZ28429504,NZ28429502,GRV,,,Z,"1935","225","1.50",,C,,STE-S188033,43.4028800887334,43.4028800887334,1
"1340","1730",NZ28429501,NZ28429504,GRV,"450",,Z,"1945","450","1.70",,C,,STE-S188032,3.62701668045077,3.62701668045077,1
,"1440",NZ28428501,NZ28429501,GRV,"225",,Z,"1945","225","1.40",,C,,STE-S188023,97.5781549126728,97.5773275407774,1.00000847914076
,,NZ28429506,NZ28429508,GRV,"600",,CO,"1935","600","2.90",,C,,STE-S326696,9.79696085528259,9.79696085528259,1
